,Id,Partner,PartnerExposureDate,Total Impressions,LogoImpressions,FollowerInteractionRate,BrandExposureValue,Engagement,ServiceType
10057,-505446594,Rakuten,4/1/2023 10:15:00 AM,19440.0,4271.0,0.0037593984962406,0.005684698,158,Twitter
10065,1380042213,Rakuten,4/1/2023 2:30:03 PM,534427.0,0.0,0.0013479680902635,2439.393,15791,Facebook
10066,585678634,Rakuten,4/1/2023 2:30:09 PM,950092.0,0.0,0.003727916083537,2297.956,107849,Instagram
10067,1965652874,Rakuten,4/1/2023 3:19:49 PM,147861.0,25941.0,0.0004585615439264,850.3975,3785,Twitter
10068,-1725956566,Rakuten,4/1/2023 3:35:00 PM,172083.0,33955.0,0.0003292920148988,27.03168,2718,Twitter
10077,-169827706,Rakuten,4/1/2023 3:35:00 PM,444769.0,202455.0,0.0012929089161631,157.1627,15146,Facebook
10089,-1372994036,Rakuten,4/2/2023 12:08:00 AM,11203.0,1966.0,0.0030931759779194,39.85065,130,Twitter
10090,-1366483993,Rakuten,4/2/2023 6:45:00 AM,27088.0,6400.0,0.004711144950985,1.645052,198,Twitter
10092,1254473316,Rakuten,4/2/2023 9:17:00 AM,11697.0,2531.0,0.0022366041686494,0.3275014,94,Twitter
10106,1460915709,Rakuten,4/2/2023 10:39:00 AM,28371.0,6166.0,0.010040925097554,1.821441,422,Twitter
10107,-1588870810,Rakuten,4/2/2023 10:56:00 AM,19582.0,3436.0,0.0024507471209669,14.94685,103,Twitter
10108,-1776989682,Rakuten,4/2/2023 5:07:04 PM,348857.0,57380.0,0.0011885042921845,749.502,9810,Twitter
10109,507208515,Rakuten,4/2/2023 5:20:14 PM,4855.0,852.0,0.0,1.703329,0,Instagram Story
10110,-134169529,Rakuten,4/2/2023 5:35:26 PM,4050.0,711.0,0.0,0.2314868,0,Instagram Story
10111,1226921515,Rakuten,4/2/2023 5:44:21 PM,855989.0,150174.0,0.0028742637326336,1228.245,83217,Instagram
10112,-1256997324,Rakuten,4/2/2023 5:44:25 PM,293217.0,0.0,0.000632433483516,345.6688,7409,Facebook
10113,467036784,Rakuten,4/2/2023 5:45:00 PM,245937.0,43147.0,0.0005076282348881,304.7741,4190,Twitter
10114,1879626060,Rakuten,4/2/2023 5:53:15 PM,3683.0,647.0,0.0,0.003115492,0,Instagram Story
10115,1009936547,Rakuten,4/2/2023 5:55:02 PM,413475.0,0.0,0.0008146774418513,486.6389,9544,Facebook
10116,412812879,Rakuten,4/2/2023 6:28:43 PM,3630.0,637.0,0.0,0.07718041,0,Instagram Story
10117,40670070,Rakuten,4/2/2023 6:45:28 PM,30759.0,0.0,0.0186793575252826,62.26031,314,Twitter
10119,-821654743,Rakuten,4/2/2023 6:47:46 PM,1216.0,0.0,0.0004741920952177,3.014304,20,Facebook
10121,-329754968,Rakuten,4/2/2023 6:47:48 PM,7566.0,0.0,0.0201887090822835,45.8167,1532,Instagram
10123,510736445,Rakuten,4/2/2023 7:42:36 PM,3651.0,641.0,0.0,2.383218,0,Instagram Story
10124,1926269028,Rakuten,4/2/2023 8:02:32 PM,3367.0,591.0,0.0,0.8614089,0,Instagram Story
10127,-1581227304,Rakuten,4/2/2023 10:31:00 PM,6695.0,994.0,0.0011420957456933,0.1104473,48,Twitter
10128,158913420,Rakuten,4/3/2023 12:03:39 AM,6959.0,1221.0,0.0011420957456933,18.56682,48,Twitter
10129,-803848893,Rakuten,4/3/2023 12:05:26 AM,255993.0,44912.0,0.0009259672074583,621.1514,7643,Twitter
10130,-1560942844,Rakuten,4/3/2023 12:06:05 AM,629202.0,0.0,0.0016033200325119,847.8344,18783,Facebook
10131,-28477013,Rakuten,4/3/2023 12:18:06 AM,365194.0,64070.0,0.0,137.3834,0,Instagram Story
10132,-896168435,Rakuten,4/3/2023 12:44:46 AM,8710.0,1343.0,0.0024269534595983,0.7751127,102,Twitter
10133,-302666772,Rakuten,4/3/2023 12:46:04 AM,436118.0,24483.0,0.000182576551307,27.13434,1507,Twitter
10134,747013521,Rakuten,4/3/2023 1:01:25 AM,10620.0,2082.0,0.0021176358618064,0.5868771,89,Twitter
10135,1736170833,Rakuten,4/3/2023 1:08:23 AM,121884.0,21384.0,0.0003613973805898,219.1526,2983,Twitter
10136,1912358182,Rakuten,4/3/2023 1:11:46 AM,350156.0,61431.0,0.0,118.7495,0,Instagram Story
10137,1422669368,Rakuten,4/3/2023 1:12:03 AM,5748.0,1009.0,0.0007613971637955,0.1276221,32,Twitter
10138,1662285989,Rakuten,4/3/2023 1:23:26 AM,14848.0,3036.0,0.00171314361854,0.2776299,72,Twitter
10139,-1980193993,Rakuten,4/3/2023 1:33:22 AM,149693.0,31546.0,0.0002867675493986,4.128892,2367,Twitter
10140,-856371066,Rakuten,4/3/2023 1:36:13 AM,7579.0,1365.0,0.0023317788141239,2.61646,98,Twitter
10141,1053600137,Rakuten,4/3/2023 1:36:42 AM,254421.0,44636.0,0.0005482142632145,721.7004,4525,Twitter
10142,-178838030,Rakuten,4/3/2023 1:37:42 AM,343340.0,60236.0,0.0,364.0257,0,Instagram Story
10143,547038516,Rakuten,4/3/2023 1:47:32 AM,117076.0,36063.0,0.0001902091476788,8.650441,1570,Twitter
10146,810866992,Rakuten,4/3/2023 1:49:13 AM,36608.0,36608.0,0.0195346470807475,1.065268,3302,Instagram
10147,-660048346,Rakuten,4/3/2023 1:50:04 AM,152380.0,26734.0,0.0004647403124179,421.4102,3836,Twitter
10148,-1497104920,Rakuten,4/3/2023 1:50:10 AM,1068113.0,349379.0,0.0048726134760785,3032.472,141127,Instagram
10149,575274631,Rakuten,4/3/2023 2:24:16 AM,6343.0,1113.0,0.0008327781479013,5.763644,35,Twitter
10150,-1116771381,Rakuten,4/3/2023 2:32:03 AM,325465.0,57100.0,0.0,41.62373,0,Instagram Story
10152,291390110,Rakuten,4/3/2023 2:32:32 AM,131663.0,27337.0,0.0001756708688753,17.49524,1450,Twitter
10155,464660244,Rakuten,4/3/2023 2:51:00 AM,2706.0,475.0,0.000290071274656,1.860796,14,Twitter
10156,-2130559864,Rakuten,4/3/2023 2:51:02 AM,2772.0,0.0,0.0005353472587352,3.581224,56,Facebook
10157,-2074292447,Rakuten,4/3/2023 2:51:10 AM,3754.0,659.0,0.0,1.369547,0,Instagram Story
10158,-1682871681,Rakuten,4/3/2023 2:54:18 AM,894117.0,176897.0,0.0009445035129327,63.65984,7796,Twitter
10159,-1747473119,Rakuten,4/3/2023 2:54:50 AM,62511.0,19075.0,0.013776529932426,4.228004,579,Twitter
10160,1768517817,Rakuten,4/3/2023 2:56:10 AM,4627614.0,4627614.0,0.0127239268637383,890.898,368527,Instagram
10161,-1293079944,Rakuten,4/3/2023 2:57:50 AM,768056.0,134747.0,0.0012067982930122,762.0059,9961,Twitter
10162,1869571000,Rakuten,4/3/2023 2:58:19 AM,1356396.0,237965.0,0.0050775969746824,2079.668,147064,Instagram
10163,-1194797370,Rakuten,4/3/2023 2:58:22 AM,1464840.0,0.0,0.0028492256113961,1163.702,33379,Facebook
10164,1993114517,Rakuten,4/3/2023 4:28:00 AM,153358.0,24933.0,0.0001023737132411,1.358931,845,Twitter
10165,-1275318016,Rakuten,4/3/2023 5:31:00 AM,158138.0,27098.0,0.0001353271451957,2.734492,1117,Twitter
10167,-977613152,Rakuten,4/3/2023 5:31:00 AM,78087.0,29114.0,0.0002015345477248,3.905176,2361,Facebook
10169,1090194261,Rakuten,4/3/2023 6:30:00 AM,210537.0,32997.0,0.000261810170786,2.59912,2161,Twitter
10178,-2007087279,Rakuten,4/3/2023 6:30:00 AM,132898.0,58221.0,0.0003499752840625,9.955839,4100,Facebook
10186,-227393039,Rakuten,4/3/2023 5:15:00 PM,140681.0,0.0,0.0002017186183982,468.695,1665,Twitter
10195,-420904075,Rakuten,4/3/2023 5:15:00 PM,246099.0,0.0,0.0005959711598442,1918.404,6982,Facebook
10204,-1852440423,Rakuten,4/3/2023 7:00:01 PM,13647.0,13647.0,0.0002508875739644,0.01522705,424,YouTube
10225,926893914,Rakuten,4/3/2023 7:10:00 PM,138080.0,23992.0,0.0001390828672199,0.02082546,1148,Twitter
10245,-2110932358,Rakuten,4/3/2023 7:12:01 PM,200250.0,89070.0,0.0004545325732126,0.07813432,5325,Facebook
10259,2057767184,Rakuten,4/3/2023 7:58:38 PM,322410.0,130798.0,0.000951402828362,78.84563,11146,Facebook
10264,-266156468,Rakuten,4/3/2023 8:00:07 PM,27605.0,27605.0,0.0006384615384615,3.599366,1079,YouTube
10269,404046266,Rakuten,4/3/2023 8:01:00 PM,172874.0,30677.0,0.0003536436318946,23.50092,2919,Twitter
10274,-1851411512,Rakuten,4/3/2023 11:01:00 PM,17950.0,3150.0,0.0041163034167697,89.76866,173,Twitter
10275,-1183162968,Rakuten,4/3/2023 11:45:00 PM,258002.0,46965.0,0.000242425799048,1.483233,2001,Twitter
10277,1693147896,Rakuten,4/4/2023 1:52:00 AM,157991.0,71859.0,0.0004329315088183,31.50362,5072,Facebook
10283,-171798156,Rakuten,4/4/2023 1:57:00 AM,163680.0,29334.0,0.0001873014919181,4.319616,1546,Twitter
10290,-390162177,Rakuten,4/4/2023 10:05:00 AM,31066.0,7886.0,0.0105405919862949,5.757607,443,Twitter
10295,-2022105079,Rakuten,4/4/2023 11:06:00 AM,19827.0,3479.0,0.0036880175121347,62.17947,155,Twitter
10296,1574266950,Rakuten,4/4/2023 4:00:01 PM,3979.0,699.0,0.0022803997406604,3.538705,102,Twitter
10297,-1285506094,Rakuten,4/4/2023 4:00:04 PM,73061.0,0.0,0.025396481340992,30.44918,1406,Facebook
10298,1989069290,Rakuten,4/4/2023 4:07:00 PM,393188.0,68981.0,0.0009224537900808,1732.957,7614,Twitter
10299,-2125706725,Rakuten,4/4/2023 4:07:49 PM,438183.0,76875.0,0.0,450.3865,0,Instagram Story
10300,1516455158,Rakuten,4/4/2023 4:14:37 PM,553174.0,97049.0,0.0020585419799799,2725.518,59681,Instagram
10301,270876475,Rakuten,4/4/2023 4:14:40 PM,417186.0,0.0,0.001182096256385,2088.284,13849,Facebook
10302,-1558494301,Rakuten,4/4/2023 4:37:31 PM,2371.0,416.0,0.0,0.08242705,0,Instagram Story
10305,-26324583,Rakuten,4/4/2023 5:12:01 PM,22204.0,3896.0,0.0310665780226042,22.22931,3271,Instagram
10306,-2013592664,Rakuten,4/4/2023 5:22:16 PM,4026.0,707.0,0.0,0.7341675,0,Instagram Story
10307,-1860014812,Rakuten,4/4/2023 7:00:07 PM,2841.0,499.0,0.0,1.036463,0,Instagram Story
10308,131071481,Rakuten,4/4/2023 9:30:00 PM,227973.0,40057.0,0.0005064167116545,22.5265,4180,Twitter
10309,1719552804,Rakuten,4/4/2023 9:30:00 PM,566184.0,245934.0,0.0019963870592396,57.45745,23389,Facebook
10313,1274011304,Rakuten,4/4/2023 9:30:07 PM,145914.0,145914.0,0.0023041420118343,21.95246,3894,YouTube
10316,-1768510483,Rakuten,4/4/2023 10:38:15 PM,101798.0,0.0,0.0566329565734682,194.2815,952,Twitter
10318,23684277,Rakuten,4/4/2023 10:39:22 PM,1637.0,0.0,0.0008535457713919,5.029003,36,Facebook
10320,1005419528,Rakuten,4/4/2023 10:45:19 PM,20187.0,0.0,0.0771480900741834,168.1979,5855,Instagram
10322,-1770007197,Rakuten,4/4/2023 10:52:32 PM,409620.0,71864.0,0.0,778.8051,0,Instagram Story
10324,-712326694,Rakuten,4/4/2023 10:54:21 PM,395382.0,69366.0,0.0,142.0385,0,Instagram Story
10325,-126998772,Rakuten,4/4/2023 11:02:00 PM,11419.0,1595.0,0.0019272865708575,0.1005714,81,Twitter
10326,207306738,Rakuten,4/4/2023 11:09:22 PM,386746.0,67851.0,0.0,859.8387,0,Instagram Story
10328,-569035147,Rakuten,4/4/2023 11:09:36 PM,380395.0,66736.0,0.0,883.5767,0,Instagram Story
10330,605082745,Rakuten,4/4/2023 11:09:48 PM,375334.0,65849.0,0.0,786.7925,0,Instagram Story
10332,189373793,Rakuten,4/4/2023 11:36:05 PM,116071.0,0.0,0.0002369739444967,453.42,1956,Twitter
10335,635488375,Rakuten,4/4/2023 11:37:23 PM,370754.0,65045.0,0.0,822.4836,0,Instagram Story
10337,-451434318,Rakuten,4/4/2023 11:55:47 PM,2090.0,1205.0,0.0004024234836459,2.106036,18,Twitter
10338,-1345203054,Rakuten,4/5/2023 12:12:18 AM,105835.0,0.0,0.0002809522378772,381.4344,2319,Twitter
10341,-1253286832,Rakuten,4/5/2023 12:13:38 AM,517103.0,0.0,0.0016993724346048,1689.996,49268,Instagram
10344,-214457481,Rakuten,4/5/2023 12:13:42 AM,696248.0,0.0,0.0012207588063297,2030.916,14302,Facebook
10347,-1312032244,Rakuten,4/5/2023 12:18:09 AM,9520.0,1671.0,0.0031645569620253,123.8325,133,Twitter
10348,-1902998717,Rakuten,4/5/2023 12:18:19 AM,977.0,190.0,0.000487699143817,0.3673631,27,Facebook
10349,-135859811,Rakuten,4/5/2023 12:47:55 AM,350745.0,61535.0,0.0,27.00479,0,Instagram Story
10350,-1208347403,Rakuten,4/5/2023 12:57:11 AM,104233.0,23009.0,0.0001487750530889,37.62819,1228,Twitter
10351,-1389201253,Rakuten,4/5/2023 12:57:50 AM,151085.0,77353.0,0.0003394600596261,99.35296,3977,Facebook
10352,-1816991569,Rakuten,4/5/2023 1:26:27 AM,467555.0,467555.0,0.0,2.778945,78737,TikTok
10353,1055540614,Rakuten,4/5/2023 1:51:44 AM,677302.0,118825.0,0.0011839005038967,831.0988,9772,Twitter
10354,398991441,Rakuten,4/5/2023 1:52:14 AM,715492.0,0.0,0.0015982022017702,762.2125,18724,Facebook
10355,-1531605370,Rakuten,4/5/2023 1:54:40 AM,33138.0,5814.0,0.0027124773960217,57.66467,114,Twitter
10356,1309748607,Rakuten,4/5/2023 1:55:49 AM,348047.0,61061.0,0.0,118.0115,0,Instagram Story
10357,-523650352,Rakuten,4/5/2023 2:17:15 AM,102164.0,20706.0,0.0001847572931275,314.2222,1525,Twitter
10358,2090894604,Rakuten,4/5/2023 2:27:41 AM,91874.0,25389.0,0.0001694921003839,30.41554,1399,Twitter
10359,-593309621,Rakuten,4/5/2023 2:28:52 AM,35136.0,8402.0,0.0082564004949081,40.79667,347,Twitter
10361,-1966952627,Rakuten,4/5/2023 2:29:47 AM,129241.0,25562.0,0.0002077762345664,230.1799,1715,Twitter
10362,595955393,Rakuten,4/5/2023 2:36:06 AM,201213.0,187982.0,0.0005522122898855,249.1129,4558,Twitter
10365,-1152270228,Rakuten,4/5/2023 2:36:26 AM,179720.0,31530.0,0.0007058334359089,88.8599,5826,Twitter
10366,1510345238,Rakuten,4/5/2023 2:37:45 AM,343794.0,60315.0,0.0,23.44428,0,Instagram Story
10370,-57512052,Rakuten,4/5/2023 2:39:07 AM,5360301.0,3993426.0,0.0246708158058065,12586.04,715503,Instagram
10373,1736264963,Rakuten,4/5/2023 2:39:47 AM,32762.0,8324.0,0.0133006567050538,10.29677,559,Twitter
10376,-2003218572,Rakuten,4/5/2023 2:40:21 AM,340403.0,59720.0,0.0,180.8602,0,Instagram Story
10377,-1668330200,Rakuten,4/5/2023 2:40:53 AM,7205.0,1265.0,0.0009041591320072,6.233902,38,Twitter
10378,1787668801,Rakuten,4/5/2023 2:41:57 AM,1000566.0,618812.0,0.0046561594801626,926.5247,54550,Facebook
10380,-970024299,Rakuten,4/5/2023 2:43:53 AM,17824.0,17824.0,0.0231034384525539,28.99317,2433,Instagram
10382,1874080004,Rakuten,4/5/2023 2:45:34 AM,5072.0,1548.0,0.0048737955241565,19.78469,218,Twitter
10384,-1172024574,Rakuten,4/5/2023 2:45:55 AM,2051.0,1005.0,0.0018785448502583,8.65622,104,Facebook
10386,-998146547,Rakuten,4/5/2023 2:45:59 AM,2505.0,440.0,0.0,0.7555,0,Instagram Story
10388,1501399285,Rakuten,4/5/2023 2:46:24 AM,178817.0,31372.0,0.0008629679993099,1031.812,7123,Twitter
10389,-1725649340,Rakuten,4/5/2023 2:48:42 AM,122053.0,21413.0,0.0269559091662523,0.3485309,1301,Twitter
10390,-1458230041,Rakuten,4/5/2023 2:49:04 AM,115215.0,23590.0,0.000225706778424,190.8281,1863,Twitter
10392,134895689,Rakuten,4/5/2023 2:50:07 AM,52942.0,0.0,0.0219822230717767,0.2516113,2300,Facebook
10393,100064152,Rakuten,4/5/2023 2:52:19 AM,60056.0,0.0,0.0810828284918115,0.5195643,12541,Instagram
10394,-910390345,Rakuten,4/5/2023 2:54:31 AM,119211.0,28324.0,0.0002676254823073,266.9779,2209,Twitter
10395,-190547551,Rakuten,4/5/2023 2:55:55 AM,114833.0,44813.0,0.0137047553041651,82.04084,613,Twitter
10398,1746140922,Rakuten,4/5/2023 2:56:48 AM,239647.0,113615.0,0.33461580145226,399.0944,18525,Facebook
10403,-1051668560,Rakuten,4/5/2023 2:59:26 AM,338012.0,59301.0,0.0,69.3128,0,Instagram Story
10405,1470225719,Rakuten,4/5/2023 3:00:41 AM,14042.0,3208.0,0.0033549062529742,16.15614,141,Twitter
10407,-1501205191,Rakuten,4/5/2023 3:09:07 AM,272006.0,47721.0,0.0004355426024875,126.0098,3595,Twitter
10408,-1658662447,Rakuten,4/5/2023 3:09:30 AM,12402.0,2176.0,0.00085657180927,2.997239,36,Twitter
10409,727983868,Rakuten,4/5/2023 3:10:55 AM,335830.0,58918.0,0.0,73.49267,0,Instagram Story
10410,-1229009709,Rakuten,4/5/2023 3:12:40 AM,2418.0,425.0,0.0,0.7847367,0,Instagram Story
10412,-2082403714,Rakuten,4/5/2023 3:18:17 AM,977845.0,239615.0,0.0048937314667953,4613.072,141928,Instagram
10413,-1018843308,Rakuten,4/5/2023 3:27:48 AM,10054.0,10054.0,0.0061248326353872,0.001631654,645,Instagram
10416,-694425394,Rakuten,4/5/2023 3:29:02 AM,1781.0,368.0,0.0002682823224306,0.00026147,12,Twitter
10419,-1941469243,Rakuten,4/5/2023 3:29:15 AM,124803.0,36824.0,0.0002361258782331,329.7883,1949,Twitter
10421,1247795105,Rakuten,4/5/2023 3:30:27 AM,334081.0,58611.0,0.0,131.7439,0,Instagram Story
10422,-624278572,Rakuten,4/5/2023 3:34:56 AM,12253.0,2477.0,0.0017845246026458,1.241545,75,Twitter
10425,1353674472,Rakuten,4/5/2023 3:40:07 AM,102760.0,26074.0,0.0001806381141332,166.0503,1491,Twitter
10426,1650289936,Rakuten,4/5/2023 3:47:31 AM,2335.0,410.0,0.0,1.533794,0,Instagram Story
10427,-1920984152,Rakuten,4/5/2023 3:48:10 AM,2689.0,428.0,0.0012072704509378,10.39766,54,Twitter
10428,-1934349335,Rakuten,4/5/2023 3:52:06 AM,330211.0,57932.0,0.0,78.19041,0,Instagram Story
10429,1081395531,Rakuten,4/5/2023 3:53:05 AM,103584.0,15309.0,0.0001445347217712,1.185462,1193,Twitter
10431,885667086,Rakuten,4/5/2023 3:53:33 AM,142221.0,24952.0,0.0004640133984777,180.7025,3830,Twitter
10432,-2099234563,Rakuten,4/5/2023 3:54:17 AM,327720.0,57495.0,0.0,144.1765,0,Instagram Story
10433,-1322359983,Rakuten,4/5/2023 3:54:27 AM,10875.0,1908.0,0.0014514133434853,3.975093,61,Twitter
10434,-152636834,Rakuten,4/5/2023 3:59:00 AM,119703.0,23333.0,0.0002738042507988,384.6559,2260,Twitter
10435,2035111270,Rakuten,4/5/2023 3:59:35 AM,326342.0,57253.0,0.0,214.8706,0,Instagram Story
10436,-1581053490,Rakuten,4/5/2023 4:03:42 AM,116061.0,34444.0,0.0002201337715493,213.896,1817,Twitter
10437,1212348197,Rakuten,4/5/2023 4:07:02 AM,23820.0,5470.0,0.0030217949938136,12.27918,127,Twitter
10439,527312361,Rakuten,4/5/2023 4:09:59 AM,217237.0,72755.0,0.0006709415667806,481.0579,5538,Twitter
10440,829421843,Rakuten,4/5/2023 4:13:51 AM,2314.0,406.0,0.0,0.04119041,0,Instagram Story
10441,242647184,Rakuten,4/5/2023 4:14:45 AM,443578.0,272322.0,0.0018796203100396,1675.416,22021,Facebook
10442,-1623335466,Rakuten,4/5/2023 4:14:48 AM,112443.0,21948.0,0.0002045051218356,58.95681,1688,Twitter
10444,2110332640,Rakuten,4/5/2023 4:16:22 AM,136562.0,22708.0,0.0002962174306209,23.70444,2445,Twitter
10445,-1380676073,Rakuten,4/5/2023 4:20:38 AM,160579.0,44545.0,0.0004349368408707,101.7726,3590,Twitter
10447,-1573616750,Rakuten,4/5/2023 4:20:45 AM,219240.0,38464.0,0.0009148211937089,308.9768,7551,Twitter
10448,1832328514,Rakuten,4/5/2023 4:22:57 AM,1283282.0,376090.0,0.0072638438728363,1963.418,210666,Instagram
10449,-1510101076,Rakuten,4/5/2023 4:25:18 AM,229074.0,46554.0,0.0007192813438021,107.4091,5937,Twitter
10450,-1167762428,Rakuten,4/5/2023 4:29:38 AM,23477.0,4119.0,0.0051870181783572,29.07961,218,Twitter
10451,-784657365,Rakuten,4/5/2023 4:29:39 AM,964418.0,169197.0,0.0047547440826782,6384.072,39246,Twitter
10452,1646942570,Rakuten,4/5/2023 4:30:12 AM,1751015.0,307196.0,0.0112944624508655,10805.53,327562,Instagram
10453,438172533,Rakuten,4/5/2023 4:30:15 AM,938967.0,0.0,0.0038291470291397,5454.255,44861,Facebook
10454,1974915342,Rakuten,4/5/2023 4:31:34 AM,321229.0,56356.0,0.0,234.1096,0,Instagram Story
10455,659291922,Rakuten,4/5/2023 4:42:29 AM,188379.0,58020.0,0.000568446701216,18.72908,4692,Twitter
10457,-1600428196,Rakuten,4/5/2023 4:57:13 AM,233786.0,41016.0,0.0010373061926283,396.8394,8562,Twitter
10458,1754754656,Rakuten,4/5/2023 4:57:44 AM,1152547.0,0.0,0.0023967058119795,369.9762,28079,Facebook
10459,-108742924,Rakuten,4/5/2023 4:57:54 AM,3012.0,609.0,0.0012743410315455,0.4652161,57,Twitter
10466,1248878406,Rakuten,4/5/2023 4:59:24 AM,2064675.0,0.0,0.013127025722364,2464.628,380710,Instagram
10467,1899643347,Rakuten,4/5/2023 5:02:32 AM,38966.0,38966.0,0.0006372781065088,3.988631,1077,YouTube
10485,1499608370,Rakuten,4/5/2023 5:05:09 AM,287999.0,50527.0,0.0014981696306986,952.2637,12366,Twitter
10486,631202291,Rakuten,4/5/2023 5:07:45 AM,23199.0,23199.0,0.0339667074988842,23.74709,3577,Instagram
10487,436010940,Rakuten,4/5/2023 5:08:19 AM,3685.0,907.0,0.0020568311386348,5.069301,92,Twitter
10488,-1818448511,Rakuten,4/5/2023 5:09:05 AM,4674.0,2232.0,0.0052021242007152,12.15529,288,Facebook
10489,-816215578,Rakuten,4/5/2023 5:09:41 AM,2193.0,385.0,0.0,0.4484724,0,Instagram Story
10490,1670353396,Rakuten,4/5/2023 5:18:45 AM,76962.0,13503.0,0.0543519149836597,158.7361,9247,Instagram
10491,-1696546363,Rakuten,4/5/2023 5:23:38 AM,402083.0,188070.0,0.0010189776695542,23.29417,11938,Facebook
10499,289880652,Rakuten,4/5/2023 5:25:50 AM,163115.0,35322.0,0.0003145114314486,7.019548,2596,Twitter
10510,-318189642,Rakuten,4/5/2023 5:26:45 AM,802536.0,802536.0,0.001897145024481,3.485802,55021,Instagram
10513,-1978564544,Rakuten,4/5/2023 5:29:57 AM,129576.0,24663.0,0.0002249798644838,49.77803,1857,Twitter
10515,-850644277,Rakuten,4/5/2023 5:30:41 AM,181445.0,100695.0,0.0006188296284359,231.9165,7250,Facebook
10517,1823658636,Rakuten,4/5/2023 5:49:34 AM,616087.0,354881.0,0.0015539878917661,172.5583,18206,Facebook
10523,1209355778,Rakuten,4/5/2023 6:06:42 AM,784037.0,0.0,0.0011180757659147,662.0486,13099,Facebook
10524,590265349,Rakuten,4/5/2023 9:32:00 AM,12631.0,2728.0,0.0027362710573903,0.08185183,115,Twitter
10539,-1287637115,Rakuten,4/5/2023 2:40:00 PM,160513.0,28161.0,0.0005150185266132,202.2031,4251,Twitter
10540,-1193852965,Rakuten,4/5/2023 2:40:07 PM,497280.0,0.0,0.0009917757719591,401.5685,11620,Facebook
10541,-1534228254,Rakuten,4/5/2023 2:40:10 PM,799474.0,0.0,0.0038980147583114,1191.184,113086,Instagram
10542,-896476484,Rakuten,4/5/2023 5:09:54 PM,398222.0,69864.0,0.0011236877991856,972.6997,9275,Twitter
10543,-2019236998,Rakuten,4/5/2023 5:10:01 PM,635591.0,0.0,0.001380463109782,1017.859,16174,Facebook
10544,-1227417908,Rakuten,4/5/2023 5:30:49 PM,231063.0,102189.0,0.0004852190416168,37.65017,5685,Facebook
10552,2136456012,Rakuten,4/5/2023 5:48:00 PM,132861.0,17326.0,0.0002066858636561,7.793632,1706,Twitter
10559,-1706608732,Rakuten,4/5/2023 5:49:38 PM,325032.0,57024.0,0.0,394.0089,0,Instagram Story
10560,-2022797378,Rakuten,4/5/2023 5:58:09 PM,3539.0,3539.0,9.88165680473373e-05,0.4073071,167,YouTube
10563,-1592598050,Rakuten,4/5/2023 6:00:04 PM,164149.0,27193.0,0.0001810015711033,6.848163,1494,Twitter
10568,-400300668,Rakuten,4/5/2023 6:00:48 PM,104963.0,38018.0,0.0002683427734113,4.909341,3144,Facebook
10571,-1265121206,Rakuten,4/5/2023 6:04:25 PM,789736.0,789736.0,0.001204708061148,32.45198,34950,Instagram
10576,-222175898,Rakuten,4/5/2023 6:05:29 PM,314832.0,55234.0,0.0,10.96342,0,Instagram Story
10577,1577838489,Rakuten,4/5/2023 6:49:06 PM,381118.0,0.0,0.0009329691018318,2022.579,10931,Facebook
10578,-1967585653,Rakuten,4/5/2023 6:56:18 PM,134110.0,23529.0,0.105096456704459,58.79606,17918,Instagram
10579,1037444496,Rakuten,4/5/2023 7:35:37 PM,1612529.0,526231.0,0.006361961585979,2615.609,184568,Instagram
10580,526675781,Rakuten,4/5/2023 7:40:00 PM,157491.0,27182.0,0.000296944344561,75.39258,2451,Twitter
10585,127532822,Rakuten,4/5/2023 7:40:00 PM,1677770.0,959929.0,0.0015492015522229,1482.41,18151,Facebook
10590,-1861736351,Rakuten,4/5/2023 7:48:51 PM,12203.0,12203.0,0.0031727364367132,0.8028716,491,Instagram
10595,878934924,Rakuten,4/5/2023 7:50:16 PM,9540.0,2407.0,0.0046205167519632,0.7194008,223,Twitter
